old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_13[0],topmostSubform[0].CopyC[0].RightCol[0].f1_13[0],copy_c_0_right_col_0_f1_13_0,text,4,"[382.600, 587.999, 495.800, 600.000]"
f1_14[0],topmostSubform[0].CopyC[0].RightCol[0].f1_14[0],copy_c_0_right_col_0_f1_14_0,text,4,"[267.400, 551.999, 495.800, 563.999]"
c1_1[0],topmostSubform[0].CopyD[0].c1_1[0],copy_d_0_c1_1_0,checkbox,6,"[165.600, 758.000, 173.600, 766.000]"
c1_1[1],topmostSubform[0].CopyD[0].c1_1[1],copy_d_0_c1_1_1,checkbox,6,"[237.600, 758.000, 245.600, 766.000]"
f1_1[0],topmostSubform[0].CopyD[0].f1_1[0],copy_d_0_f1_1_0,text,6,"[461.600, 720.000, 489.600, 731.999]"
f1_2[0],topmostSubform[0].CopyD[0].f1_2[0],copy_d_0_f1_2_0,text,6,"[432.000, 684.000, 482.499, 695.999]"
f1_3[0],topmostSubform[0].CopyD[0].f1_3[0],copy_d_0_f1_3_0,text,6,"[500.268, 684.000, 525.600, 695.999]"
f1_4[0],topmostSubform[0].CopyD[0].f1_4[0],copy_d_0_f1_4_0,text,6,"[431.495, 672.001, 482.400, 684.000]"
f1_5[0],topmostSubform[0].CopyD[0].f1_5[0],copy_d_0_f1_5_0,text,6,"[500.268, 672.001, 525.600, 684.000]"
f1_6[0],topmostSubform[0].CopyD[0].LeftCol[0].f1_6[0],copy_d_0_left_col_0_f1_6_0,text,6,"[38.000, 659.999, 265.400, 744.000]"
f1_7[0],topmostSubform[0].CopyD[0].LeftCol[0].f1_7[0],copy_d_0_left_col_0_f1_7_0,text,6,"[38.000, 635.998, 265.400, 647.999]"
f1_8[0],topmostSubform[0].CopyD[0].LeftCol[0].f1_8[0],copy_d_0_left_col_0_f1_8_0,text,6,"[38.000, 612.000, 265.400, 624.001]"
f1_9[0],topmostSubform[0].CopyD[0].LeftCol[0].f1_9[0],copy_d_0_left_col_0_f1_9_0,text,6,"[38.000, 551.999, 265.400, 600.000]"
f1_10[0],topmostSubform[0].CopyD[0].RightCol[0].f1_10[0],copy_d_0_right_col_0_f1_10_0,text,6,"[267.400, 635.998, 495.800, 647.999]"
f1_11[0],topmostSubform[0].CopyD[0].RightCol[0].f1_11[0],copy_d_0_right_col_0_f1_11_0,text,6,"[267.400, 612.000, 495.800, 624.001]"
f1_12[0],topmostSubform[0].CopyD[0].RightCol[0].f1_12[0],copy_d_0_right_col_0_f1_12_0,text,6,"[267.400, 587.999, 380.600, 600.000]"
f1_13[0],topmostSubform[0].CopyD[0].RightCol[0].f1_13[0],copy_d_0_right_col_0_f1_13_0,text,6,"[382.600, 587.999, 495.800, 600.000]"
f1_14[0],topmostSubform[0].CopyD[0].RightCol[0].f1_14[0],copy_d_0_right_col_0_f1_14_0,text,6,"[267.400, 551.999, 495.800, 563.999]"
